Contact Name,Call Type,Call ID,Call Receive Tone
SP8CD Karol,2,2601531,1
SQ3KD Konrad,2,2601532,1
SP3BLZ Kamil,2,2601533,1
SP3FLY Wieslaw,2,2601534,1
SP9EFX Piotr,2,2601535,1
SP9AJD Zbigniew,2,2601536,1
SP6RK Robert,2,2601537,1
SQ6STK Slawomir,2,2601538,1
SP6ASM Marcin,2,2601539,1
SP9TGM Marek,2,2601540,1
SP6BRB Mariusz,2,2601541,1
SQ2RAF Rafal,2,2601542,1
SP3BBT Adam,2,2601543,1
SP8BG Wojciech,2,2601544,1
SQ4OLI Tomasz,2,2601545,1
SQ4OJD Andrzej,2,2601546,1
SP9DPZ Dariusz,2,2601548,1
SP3TW Waldemar,2,2601549,1
SP9IXD Marcin,2,2601550,1
SP7WMI Piotr,2,2601551,1
SP6OZ Piotr,2,2601552,1
SP2LW Szymon,2,2601553,1
SQ5Y Lukasz,2,2601554,1
SQ7EHC Miroslaw,2,2601555,1
SP3AQC Piotr,2,2601556,1
SP6JL Grzegorz,2,2601557,1
SP1MAT Mateusz,2,2601558,1
SP0V Andrzej,2,2601559,1
SP8MZA Mariusz,2,2601560,1
SP5PRZ Przemek,2,2601561,1
SQ6LAT Marek,2,2601562,1
SP5KY Pawel,2,2601563,1
SP3RBU Agni Tris,2,2601564,1
SP3TRM Maciej,2,2601565,1
3Z3K Krystian,2,2601566,1
SQ9BF Boguslawa,2,2601567,1
SP9TDE Marek,2,2601568,1
SQ5DTL Grzegorz,2,2601569,1
SQ3EJ Jedrzej,2,2601570,1
SQ9KDV Dariusz,2,2601571,1
SP6MRF Andrzej,2,2601572,1
SP3MPB Marcin,2,2601573,1
SP7FM Kamil,2,2601574,1
SP5TWG Jacek,2,2601575,1
SP6ASD Tadeusz,2,2601576,1
SP3YPR Club,2,2601577,1
SP4AGX Grzegorz,2,2601578,1
SQ1AK Andrzej,2,2601579,1
SP2PD Piotr,2,2601580,1
SP88MM Mateusz,2,2601581,1
SQ5SDN Jaroslaw,2,2601582,1
SP6DGR Arkadiusz,2,2601583,1
SP9LIS Jakub,2,2601584,1
SP5SRG Siegiej,2,2601585,1
SP6DBX Daniel,2,2601586,1
SP5PSM Piotr,2,2601587,1
SP9WFG Wojciech,2,2601588,1
SP5SKJ Stanislaw,2,2601589,1
SO5AZ Artur,2,2601590,1
SP9OQ Leslaw,2,2601591,1
HF0TV Konrad,2,2601592,1
SQ5KGO Piotr,2,2601593,1
SP4JEU Roman,2,2601594,1
SP4MB Marcin,2,2601595,1
SP3UKE Mikolaj,2,2601596,1
SP4DKF Dawid,2,2601597,1
SO5Q Piotr,2,2601598,1
SP2LTN Tomasz,2,2601599,1
SQ2MA Mariusz,2,2601600,1
SP1LEON Slawomir,2,2601601,1
SQ5JRV Mariusz,2,2601602,1
SP6ZW Lukasz,2,2601603,1
SP7TKN Marcin,2,2601604,1
SP6PT Piotr,2,2601605,1
SO9DXR Jakub,2,2601606,1
SQ5V Lukasz,2,2601607,1
SQ9GBA Grzegorz,2,2601608,1
SP1EVF Artur,2,2601609,1
SP2WIE Marek,2,2601610,1
SP4NLG Flavio,2,2601611,1
SP8UFM Tomasz,2,2601612,1
3Z9AM Daniel,2,2601613,1
SP5TUP Michal,2,2601614,1
SP3BCU Bartosz,2,2601615,1
SP7BFO Tomasz,2,2601616,1
SP2MZW Michal,2,2601617,1
SP4DJ Dariusz,2,2601618,1
SP7UB Damian,2,2601619,1
SP6MAM Jacek,2,2601620,1
SP7QHH Sebastian,2,2601621,1
SP5PS Krzysztof,2,2601622,1
SQ5KL Krzysztof,2,2601623,1
SQ2GCO Zbigniew,2,2601624,1
SP3QYC Tomasz,2,2601625,1
SP5IPO Jacek,2,2601626,1
SP8KBI Kazimierz,2,2601627,1
SP6FU Marcin,2,2601628,1
SP1BAT Jakub,2,2601629,1
SQ6RDN Mariusz,2,2601631,1
SP9VFE Piotr,2,2601632,1
SP2BRP Krystian,2,2601633,1
SQ9LX Igor,2,2601634,1
SQ5R Piotr,2,2601635,1
SP9MUF Piotr,2,2601636,1
SP7JS Jacek,2,2601637,1
SP7VLM Grzegorz,2,2601638,1
SP9IGO Michal,2,2601639,1
SP8XXX Jerzy,2,2601640,1
SP6DEF Adrian,2,2601641,1
SP5OLB Andrzej,2,2601642,1
SQ9SQ Andrzej,2,2601643,1
SQ5I Izabella,2,2601644,1
SP5PGD Piotr,2,2601646,1
SO6XL Andrzej,2,2601647,1
SP6KE Jacek,2,2601648,1
SP9WD Fabian,2,2601649,1
HF5TON Marcin,2,2601650,1
SQ8SIM Szymon,2,2601651,1
SQ4S Kamil,2,2601652,1
SP5CUD Tomasz,2,2601653,1
SP9TIM Tomasz,2,2601654,1
SQ5GGG Tomasz,2,2601655,1
SQ6PLE Ireneusz,2,2601656,1
SP6HB Marcin,2,2601657,1
SP5WSL Janusz,2,2601658,1
SN5AK Andrzej,2,2601659,1
SP7DAM Arkadiusz,2,2601660,1
SP7ESI Marcin,2,2601661,1
SP9MKP Mateusz,2,2601662,1
SP67K Jaroslaw,2,2601663,1
SQ5APK Piotr,2,2601664,1
SQ9FCI Zenon,2,2601665,1
SP7DNG Janusz,2,2601666,1
SQ5PC Jerzy,2,2601667,1
SQ3EYR Kazimierz,2,2601668,1
SQ9AW Konrad,2,2601669,1
SQ4Z Mateusz,2,2601670,1
SP9WMD Dariusz,2,2601671,1
SQ5LUK no_name,2,2601672,1
SP5RZ Szymon,2,2601673,1
SP5RW Jakub,2,2601674,1
SP5RWA Robert,2,2601675,1
SP7XJX Leszek,2,2601676,1
SP1ASH Aleksande,2,2601677,1
SP3AC Krzysztof,2,2601678,1
SP8PN Mariusz,2,2601679,1
SP9DS Dominik,2,2601680,1
SQ9LUK Lukasz,2,2601681,1
SP8LLM Jakub,2,2601682,1
SP9LI Krzysztof,2,2601683,1
SP6DJA Pawel,2,2601684,1
SQ9KPG Grzegorz,2,2601685,1
SP7MNO Adam,2,2601686,1
SQ0Z Lukasz,2,2601688,1
SP9WZC Szymon,2,2601689,1
SQ5TGZ Tomasz,2,2601691,1
SP4ADZ Damian,2,2601692,1
SP7ET Artur,2,2601693,1
SP2LOL Dawid,2,2601694,1
SQ7DSP Artur,2,2601695,1
SP3SXS Marek,2,2601696,1
SQ9SFC Michal,2,2601697,1
SP9AWA Lukasz,2,2601698,1
SQ5IXI Marek,2,2601699,1
SP7FJX Zbigniew,2,2601700,1
SP3BMJ Jacek,2,2601701,1
SP9MCN Marcin,2,2601702,1
SP6QNH Ryszard,2,2601703,1
SP5WS Pawel,2,2601704,1
SQ6MIE Lukasz,2,2601705,1
SP1RPK Rafal,2,2601706,1
SP7BIKE Krzyzano,2,2601707,1
SP2WAL Waldek,2,2601708,1
SP3OCC Tadeusz,2,2601709,1
SP2AAD Artur,2,2601710,1
SP6TKP Karol,2,2601711,1
SP9EX Filip,2,2601712,1
SQ3TSM Tomasz,2,2601713,1
SQ3TGO Zbigniew,2,2601714,1
SQ5KGN Fall,2,2601716,1
SQ8IQ Jadwizyc,2,2601717,1
SP6ASC Niessner,2,2601718,1
SP9KSK Slowikows,2,2601719,1
SP1ALW Lukasz,2,2601720,1
SP8PLC Szynkarcz,2,2601721,1
SP3WAL Michalak,2,2601722,1
SQ8NVC Koleczek,2,2601723,1
SQ9SMI Jaskolski,2,2601724,1
SQ2CPA Osiecki,2,2601725,1
SQ6NDL Nawrat,2,2601726,1
SP6MGI Gilarski,2,2601727,1
SP1VIG Gladysz,2,2601728,1
SP9PET Szymanski,2,2601729,1
SP9PAN Kadlubiec,2,2601730,1
SP9TDC Osowski,2,2601731,1
SQ5PR Przemyslaw,2,2601732,1
SP4SRT Tarasiuk,2,2601733,1
SP5GPS Szczepani,2,2601734,1
SP5DKJ Dominik,2,2601735,1
SP5GB Grzegorz,2,2601736,1
SP9HRF Wiercioch,2,2601737,1
SQ9NRG Jacyna,2,2601738,1
SQ9SKG Karkowski,2,2601740,1
SQ9FME Marcin,2,2601741,1
SP7RAQ Raczynski,2,2601742,1
SQ9DI Pietrzak,2,2601743,1
SP9LEH Cichon,2,2601744,1
SP8PRZ Pzk 18 Od,2,2601745,1
SO3AJS Szurgot,2,2601746,1
SP9AQG Mercan,2,2601747,1
SP5RR Radomir,2,2601748,1
SP5GLA Gladysz,2,2601749,1
SP6BMD Borodzicz,2,2601750,1
SP3DAT Wieczorek,2,2601751,1
SP3ODA Mlynowski,2,2601752,1
SQ9KCP Konrad,2,2601753,1
SP1TRX Ratajczak,2,2601754,1
SP9HAL Moryc,2,2601755,1
SQ3AT Silcer,2,2601756,1
SO9E Pawlikowski,2,2601757,1
SP7WQC Grzegorz,2,2601758,1
SP9TH Marek,2,2601759,1
SQ2GB Grzegorz,2,2601760,1
SN9AB Michal,2,2601761,1
SP7GTU Pawel,2,2601762,1
SQ7KK Krzysztof,2,2601763,1
SP9JMZ Patryk,2,2601764,1
SP9VOU Mariusz,2,2601765,1
SP1KCJ Klub,2,2601766,1
SP8SOB Tomasz,2,2601767,1
SP9FLP Tomasz,2,2601768,1
SP6GJY Andrzej,2,2601769,1
SP9UMA Pawel,2,2601770,1
SP2STK Arek,2,2601771,1
SP6U Rafal,2,2601772,1
SQ4MK Mariusz,2,2601773,1
SP9VON Robert,2,2601774,1
SP7AND Andrzej,2,2601775,1
SP9SYS Pawel,2,2601776,1
SQ7OTI Mariusz,2,2601777,1
SO9U Piotr,2,2601778,1
SQ8KFM Robert,2,2601779,1
SP1UJU Leszek,2,2601780,1
SQ5RP Pawel,2,2601781,1
SP4CW Andrzej,2,2601782,1
SP8MKF Mateusz,2,2601783,1
SP9SPM Szymon,2,2601784,1
SP9OTA Piotr,2,2601785,1
SQ5EMA Agnieszka,2,2601786,1
SP6ZLD Klub,2,2601787,1
SQ7OCJ Jacek,2,2601788,1
SO9ML Marcin,2,2601789,1
SP6AZL Krzysztof,2,2601790,1
SP9PN Piotr,2,2601791,1
SP9TD Tadeusz,2,2601792,1
SP2HER Sylwester,2,2601793,1
SP9MHE Michal,2,2601794,1
SP9GC Grzegorz,2,2601795,1
SQ2AJS Waldemar,2,2601796,1
SP9LK Lukasz,2,2601797,1
SP7OSQ Oskar,2,2601798,1
SQ4VW Rafal,2,2601799,1
SP7UB Damian,2,2601800,1
SP6MPK Mateusz,2,2601801,1
SP9EXE Lukasz,2,2601802,1
SN8B Robert,2,2601803,1
SQ6RDQ Tomasz,2,2601804,1
SQ6PI Pawel,2,2601805,1
SP9SMT Sebastian,2,2601806,1
SP1WTB Wojciech,2,2601807,1
SP9BIF Piotr,2,2601808,1
SQ3TM Tomasz,2,2601809,1
SP9LZU Dariusz,2,2601810,1
SP6GKI Krzysztof,2,2601811,1
SP3ERO Rafal,2,2601812,1
SQ5SAZ Bartosz,2,2601813,1
SP6HDK Sebastian,2,2601814,1
SP9LJE Janusz,2,2601815,1
SP9OWL Monika,2,2601816,1
SQ2RO Rafal,2,2601817,1
SP7KP Karol,2,2601818,1
SP5GAD Ksawery,2,2601819,1
SP2IWL Wieslaw,2,2601820,1
SP9GH Henryk,2,2601821,1
SP5EO Piotr,2,2601822,1
HF2J Jan,2,2601823,1
SQ9DT Tomasz,2,2601824,1
SP3SEB Sebastian,2,2601825,1
SQ5NE Natasza,2,2601826,1
SQ3ME Marcel,2,2601828,1
SP9PRR Klub,2,2601829,1
SQ7ZTV Jakub,2,2601830,1
SP6RM Mykola,2,2601831,1
SP9UNM Michal,2,2601832,1
HF9MTR Maciej,2,2601833,1
SP2EKO Andrzej,2,2601834,1
SP9WCB Wojciech,2,2601835,1
SQ3TCG Tomasz,2,2601837,1
SQ2BC Karol,2,2601838,1
SQ6MIG Malgorzat,2,2601839,1
SP5AWO Adam,2,2601840,1
SP7SAX Marek,2,2601841,1
SP2GNZ Rafal,2,2601842,1
SP5ROM Romuald,2,2601843,1
SP8KZI Mateusz,2,2601844,1
SQ4RD Robert,2,2601845,1
SP5ROB Robert,2,2601846,1
SP7ADG Dzmitry,2,2601847,1
SP9KJT Liga,2,2601849,1
SP9SZW Szymon,2,2601850,1
SQ5ID Igor,2,2601851,1
SP9VIK Jakub,2,2601852,1
HF7FT Marek,2,2601853,1
SP9BLD Katarzyna,2,2601854,1
SP1RKB Rajmund,2,2601855,1
SQ5SQ Sebastian,2,2601856,1
SQ9USB Michal,2,2601857,1
SP5DOT Karol,2,2601858,1
SQ9JWK Jakub,2,2601859,1
3Z3AP Robert,2,2601860,1
SP9KNS Artur,2,2601861,1
SQ5MKM Sebastian,2,2601862,1
SQ3AH Adam,2,2601863,1
SQ5JAK Sebastian,2,2601864,1
SP6OLA Slawomir,2,2601865,1
SP8KZW Igor,2,2601866,1
SP9WFM Aleksande,2,2601867,1
SP2KW Krzysztof,2,2601868,1
SQ2WKJ Piotr,2,2601869,1
3Z2T Marek,2,2601870,1
SP5UAF Tomasz,2,2601871,1
SP1AKU Arek,2,2601872,1
SQ7DAR Dariusz,2,2601873,1
SP5LW Lukasz,2,2601874,1
SQ9PL no_name,2,2601875,1
SP9RIK Piotr,2,2601876,1
SP7UNR Rafal,2,2601877,1
SP4DEB Romuald,2,2601878,1
SP6HT Tomasz,2,2601879,1
SP9IO Rafal,2,2601880,1
SP6BD Tomasz,2,2601881,1
SP57A Aleksander,2,2601882,1
SP7TPC Tomasz,2,2601883,1
SP3MKR Krzysztof,2,2601884,1
SP9MHZ Kamil,2,2601885,1
SP5MSZ Maciej,2,2601886,1
SP2OVH Adam,2,2601887,1
SP7IUH Ryszard,2,2601888,1
SQ3DAB Miroslaw,2,2601889,1
SP2LMK Lukasz,2,2601890,1
SP2XDD Kamil,2,2601891,1
SP9MT Tomasz,2,2601892,1
SP5CYC Przemysla,2,2601893,1
SQ5BJ Jan,2,2601894,1
SP6JQF Zenon,2,2601895,1
SQ3FZ Dawid,2,2601896,1
SP7BRM Rafal,2,2601897,1
SP2INT Zdzislaw,2,2601898,1
SP5WQW Marcin,2,2601899,1
SP7SE Marcin,2,2601900,1
SQ2LP Leszek,2,2601901,1
SQ4KBF Milewski,2,2601902,1
SP9AMP Aleksande,2,2601903,1
SP5WEB Piotr,2,2601904,1
SP4JEY Krzysztof,2,2601905,1
SQ5MBR Andrzej,2,2601906,1
SQ1BVZ Wojciech,2,2601907,1
SP2BCZ Bartosz,2,2601908,1
SP2PRJ Piotr,2,2601909,1
SP6BK Kazimierz,2,2601910,1
SQ8GUP Waclaw,2,2601911,1
SP3VDC Dariusz,2,2601912,1
SP8SZ Sebastian,2,2601913,1
SP2BM Marek,2,2601914,1
SP5TOZ Tomasz,2,2601915,1
SP2SN Stanislaw,2,2601916,1
SQ5AWA Janusz,2,2601917,1
SP2DO Dariusz,2,2601918,1
SP2WIT Witold,2,2601919,1
SN0OP Tomasz,2,2601920,1
SO1BJ Bartosz,2,2601921,1
SQ3TOM Przemysla,2,2601922,1
SQ5Z Adrian,2,2601923,1
SP5MF Mariusz,2,2601924,1
SQ5MJM Jacek,2,2601925,1
SQ5NBT Andrzej,2,2601926,1
SQ5SSP Marcin,2,2601927,1
SQ9PXB Mateusz,2,2601928,1
SQ5NAO Joanna,2,2601929,1
SP9FUC Jerzy,2,2601930,1
SQ4FFU Robert,2,2601932,1
SP2WDH Piotr,2,2601933,1
SP8BOW Bartosz,2,2601934,1
SP5RDD Dariusz,2,2601935,1
SP6VS Wiktor,2,2601936,1
SP3TUD Jaroslaw,2,2601937,1
SQ7IZA Izabela,2,2601938,1
SP8PMM Piotr,2,2601939,1
SP5SKY Marcin,2,2601940,1
SQ5UE Ireneusz,2,2601941,1
SQ6KIP Tomasz,2,2601942,1
SQ5MRT Tomasz,2,2601943,1
SP5XEW Marek,2,2601944,1
SP9XI Zygmunt,2,2601945,1
SP2LFD Grzegorz,2,2601946,1
SP9RED Anna,2,2601947,1
SP9APE Michal,2,2601948,1
SP3VZM Arkadiusz,2,2601949,1
SQ2IT Wojciech,2,2601950,1
SP9YY Mariusz,2,2601951,1
SQ8BS Bartosz,2,2601952,1
SQ8NA Mateusz,2,2601953,1
SP9EUR Grzegorz,2,2601954,1
SQ8RKR Mateusz,2,2601955,1
SP5XZG Jan,2,2601956,1
SP2KZ Krzysztof,2,2601957,1
SQ2TMC Tomasz,2,2601958,1
SQ3POV Dariusz,2,2601959,1
SQ6GGI Daniel,2,2601960,1
SP7POR Marcin,2,2601961,1
SP5AH Piotr,2,2601962,1
SP2MJP Marek,2,2601963,1
SP7PLE Artur,2,2601964,1
SP9ADC Adam,2,2601965,1
SP1AMM Maciej,2,2601966,1
SP5RFL Rafal,2,2601967,1
SP6PAT Patryk,2,2601968,1
SP6KBU Piotr,2,2601969,1
SP6SPL Jakub,2,2601970,1
SQ6KAT Przemek,2,2601971,1
SP1PMY Klub,2,2601972,1
SP9MJM Jaroslaw,2,2601974,1
SP9WKM Michal,2,2601975,1
SP5ONE Bartlomie,2,2601976,1
SP7WJR Janusz,2,2601977,1
SP6MDX Rajmund,2,2601978,1
SP1JJY Stefan,2,2601979,1
SQ9PDE Przemysla,2,2601980,1
SQ2SKI Piotr,2,2601981,1
SQ9KDA Sebastian,2,2601982,1
HF6W Jaroslaw,2,2601984,1
SP9BIT Marcin,2,2601985,1
SP3VPB Jaroslaw,2,2601986,1
SP9ONE Marcin,2,2601987,1
SP5QIU Wlodzimie,2,2601988,1
SP3WBW Wlodzimie,2,2601989,1
SP9SAP Pawel,2,2601990,1
SP2ECM Kacper,2,2601991,1
SP6WAF Zenon,2,2601992,1
SP0PQB Jacek,2,2601993,1
SP5GW Andrzej,2,2601994,1
SQ6PBA Pawel,2,2601995,1
SP6IZA Robert,2,2601996,1
SQ8JIU Mariusz,2,2601998,1
SP5VEQ Tomasz,2,2601999,1
SP2WGN Maciej,2,2602001,1
SP2FRN Sebastian,2,2602002,1
SP2CA Andrzej,2,2602003,1
SP2FRN Sebastian,2,2602004,1
SP2K Radoslaw,2,2602005,1
SP2OFR Jurek,2,2602006,1
SQ2HXW Marcin,2,2602007,1
SP2GG Grzegorz,2,2602008,1
SQ4AFR Daniel,2,2602009,1
SQ2OSG Krzysztof,2,2602010,1
SQ2LXX Mariusz,2,2602011,1
SP2FOP Piotr,2,2602013,1
SP1GDK Radek,2,2602015,1
SQ2KLT Kamil,2,2602016,1
SQ2ICT Tomasz,2,2602017,1
SP2SWA Arkadiusz,2,2602018,1
SQ2HFH Krzysztof,2,2602020,1
SP2KMP Marek,2,2602021,1
SP2GST Kacper,2,2602022,1
SP2AM Arek,2,2602023,1
SP2MMX Monika,2,2602024,1
SP2GG Grzegorz,2,2602025,1
SP2GCH Jacek,2,2602026,1
SP4KE Jaroslaw,2,2602028,1
SQ2FRG Marcin,2,2602029,1
SQ1GPI Maciej,2,2602030,1
SQ2RBY Grzegorz,2,2602031,1
SP5ORH Jacek,2,2602032,1
SP2XDM Michal,2,2602033,1
SQ2CDE Marcin,2,2602034,1
SP2PKR Piotr,2,2602036,1
SP2PWR Maciej,2,2602037,1
SP9MLI Leszek,2,2602038,1
SQ2LKH Maciej,2,2602039,1
SQ2MKC Artur,2,2602040,1
SP2GPU Maciej,2,2602041,1
SQ2WSZ Wojciech,2,2602042,1
SQ2CET Tadeusz,2,2602043,1
SP2TFV Dariusz,2,2602045,1
SP2NBH Andrzej,2,2602046,1
SQ2DEF Damian,2,2602047,1
SP1NQN Tadeusz,2,2602048,1
SP2TFV Dariusz,2,2602049,1
SP2PZ Piotr,2,2602050,1
SQ2RSK Radek,2,2602051,1
SP2A Leszek,2,2602052,1
SP2TMK Tomasz,2,2602053,1
SQ2MTG Blazej,2,2602054,1
SP3GB Gracjan,2,2602055,1
SP1NQN Tadeusz,2,2602056,1
SQ2MMP Mariusz,2,2602057,1
SP2BC Marek,2,2602058,1
SP2AB Przemyslaw,2,2602060,1
SQ2DMX Arkadiusz,2,2602061,1
SP2FET Bartosz,2,2602062,1
SP2OFF Grzegorz,2,2602063,1
SQ2HXW Marcin,2,2602064,1
SQ2JAN Maciej,2,2602065,1
SP2FP Pawel,2,2602066,1
SP2WDB Andrzej,2,2602067,1
SP2LPW Janusz,2,2602068,1
SP2E Edward,2,2602069,1
SP2IKP Jaroslaw,2,2602070,1
SP2ACK Jakub,2,2602072,1
SQ2LXR Roman,2,2602073,1
SP2ONG Waldemar,2,2602074,1
SQ2YC Roman,2,2602075,1
SP2FIX Darek,2,2602076,1
SQ2OSC Krzysztof,2,2602077,1
SQ2BXL Jacek,2,2602078,1
SQ2OTR Robert,2,2602079,1
SP2KOW Witold,2,2602080,1
SQ2HCZ Slawomir,2,2602081,1
SP2BRO Jerzy,2,2602083,1
SP2IM Anna,2,2602084,1
SP2TDI Janusz,2,2602085,1
SQ2SM Sebastian,2,2602086,1
SP2HSA Slawomir,2,2602087,1
SQ2CET Tadeusz,2,2602088,1
SP2CWO Jozef,2,2602089,1
SQ2OSK Przemek,2,2602090,1
SP2WID Maciej,2,2602091,1
SP2BP Pawel,2,2602092,1
SQ2LKS Robert,2,2602093,1
SQ2OMA Marcin,2,2602094,1
SP2BYI Aneta,2,2602095,1
SP2EMB Mateusz,2,2602096,1
SQ2EES Stanislaw,2,2602097,1
SQ2LXA Pawel,2,2602098,1
SQ2HCE Mariusz,2,2602099,1
SP2ZAO Harcerski,2,2602100,1
SQ2LYF Przemek,2,2602101,1
SP2ROB Robert,2,2602103,1
SP2MKM Maciej,2,2602105,1
SP2SL Sylwester,2,2602106,1
SQ2LYF Przemek,2,2602107,1
SP2MSC Michal,2,2602108,1
SP2UKD Dariusz,2,2602109,1
SP2OFM Mieczysla,2,2602110,1
SQ2TMJ Piotr,2,2602111,1
SP2SAR Lukasz,2,2602112,1
SP2BH Jan,2,2602113,1
SP2SJ Marcin,2,2602115,1
SQ2DPM Marek,2,2602116,1
SP2ABC Sebastian,2,2602117,1
SP2EG Przemyslaw,2,2602119,1
SP2EG Przemek,2,2602121,1
SP2PMK Klub,2,2602122,1
SP2FKB Adam,2,2602123,1
SQ2MTJ Tomasz,2,2602124,1
SP2TD Tomek,2,2602125,1
SP2PMW Polish,2,2602126,1
SP2OSA Marcin,2,2602127,1
SQ2MHM Maciej,2,2602129,1
SQ2FRB Andrzej,2,2602130,1
SP2HCB Jarek,2,2602131,1
SP2PUT Kademicki,2,2602132,1
SP2JFW Marcin,2,2602133,1
SP2GPS Wojciech,2,2602134,1
SP2RCH Rafal,2,2602135,1
SP2JTC Lukasz,2,2602136,1
SP2BEM Henryk,2,2602137,1
SP2WIM Kazimierz,2,2602138,1
SQ1EIC Wojciech,2,2602139,1
SP2DFW Edward,2,2602141,1
SP2NS Norbert,2,2602142,1
SP2RXY Dorota,2,2602143,1
SQ3MAT Mateusz,2,2602144,1
SP2KRZ Krzysztof,2,2602145,1
SP2WDV Zbigniew,2,2602147,1
SQ2TAC Pawel,2,2602148,1
SP2GTV Daniel,2,2602149,1
SP2ALT Wojciech,2,2602151,1
SP2HCA Alan,2,2602152,1
SP2LQP Piotr,2,2602153,1
SP2KFQ Klub,2,2602154,1
SP2NBV Waclaw,2,2602155,1
SP2GK Grzegorz,2,2602156,1
SP2RTA Karol,2,2602157,1
SQ2MO Michal,2,2602158,1
SP2MBN Krzysztof,2,2602159,1
SQ2MFM Slawek,2,2602160,1
SQ1EIC Wojciech,2,2602161,1
SP2SGT Wladyslaw,2,2602162,1
SP2DPK Krzysztof,2,2602164,1
SQ2ADV Marcin,2,2602165,1
SQ2ICE Arkadiusz,2,2602166,1
SQ2PHK Grzegorz,2,2602167,1
SP2RAW Remigiusz,2,2602168,1
SQ2RSE Roberto,2,2602169,1
SP2RZ Robert,2,2602170,1
SP9MKS Mariusz,2,2602171,1
HF7FT Marek,2,2602172,1
SP3SLK Krzysztof,2,2602173,1
SN4O Zbigniew,2,2602174,1
SP5SNB Marcin,2,2602175,1
SQ5GRQ Marcin,2,2602176,1
SQ8AK Arkadiusz,2,2602177,1
SP9SE Bartosz,2,2602178,1
SQ2SIX Konrad,2,2602179,1
SP6PDZ Klub,2,2602180,1
SQ3MVA Krzysztof,2,2602181,1
SP2ID Michal,2,2602182,1
SP6MJR Ireneusz,2,2602183,1
SP0KC Kornel,2,2602184,1
SP9NOZ Slawomir,2,2602185,1
SP1QT Pawel,2,2602186,1
SQ5GW Grzegorz,2,2602187,1
SP5TEN Tomasz,2,2602188,1
SQ9SZ Bernard,2,2602189,1
SP5OL Maciej,2,2602190,1
SP5UGX Stanislaw,2,2602191,1
SP4RQ Michal,2,2602192,1
SP8PSA Pawel,2,2602193,1
SP9LKN Lukasz,2,2602194,1
SP6VWF Michal,2,2602195,1
SP4XYZ Wladyslaw,2,2602196,1
SQ4GIN Jacek,2,2602197,1
SP3GWL Wojciech,2,2602198,1
SP7DW Dawid,2,2602199,1
SP7WME Krzysztof,2,2602200,1
SQ2TLD Tomasz,2,2602201,1
SQ7SAX Piotr,2,2602202,1
SP8ATA Andrzej,2,2602203,1
SQ6AP Artur,2,2602204,1
SP5MNO Piotr,2,2602205,1
SP6POL Marcin,2,2602206,1
SP9PKM Klub,2,2602207,1
SP1WSE Andrzej,2,2602208,1
SP9APA Marcin,2,2602209,1
SQ9ROQ Arkadiusz,2,2602210,1
SP8DTG Daniel,2,2602211,1
SP7HM Dariusz,2,2602212,1
SQ2FRN Jakub,2,2602213,1
SP9KCU Krzysztof,2,2602214,1
SP3UCW Piotr,2,2602215,1
SP1MPM no_name,2,2602216,1
SP4OX Przemyslaw,2,2602217,1
SP1ETG Tomasz,2,2602218,1
SP3VTM Tomasz,2,2602219,1
SQ2LA Lukasz,2,2602220,1
SQ5AZP Jan,2,2602221,1
HF2Y Maciej,2,2602222,1
SP9PLN Michal,2,2602223,1
SP9RZF Daniel,2,2602224,1
SQ5RJL Hubert,2,2602225,1
SQ3S Dawid,2,2602226,1
SP7MRR Klaudia,2,2602227,1
SQ3TET Tomasz,2,2602228,1
SP5VL Pawel,2,2602229,1
SP5THC Janusz,2,2602230,1
SP4WFM Lukasz,2,2602231,1
SP3JWM Witold,2,2602232,1
SP4THC Julita,2,2602233,1
SP2BR Maciej,2,2602234,1
SP6OPT Marek,2,2602235,1
SP4EDW Stanislaw,2,2602236,1
SP5SAS Michal,2,2602237,1
SP7OGI Krzysztof,2,2602238,1
SP9IY Pawel,2,2602239,1
SP5MOI Marcin,2,2602240,1
SQ3C Jakub,2,2602241,1
SQ5PM Marek,2,2602242,1
SQ5SR Radoslaw,2,2602243,1
SP7OQI Dariusz,2,2602244,1
SP5TWB Lukasz,2,2602245,1
SQ8R Radoslaw,2,2602246,1
SP5DML Lukasz,2,2602247,1
SP5NON Marcin,2,2602248,1
SP6KMI Michal,2,2602249,1
SQ7DL Jarek,2,2602250,1
SQ8PDZ Grzegorz,2,2602251,1
SP52O Przemyslaw,2,2602252,1
SQ3TR Michal,2,2602253,1
SP4RED Robert,2,2602254,1
SP7DFV Francisco,2,2602255,1
SP4MJG Marcin,2,2602256,1
SP3TB Tomasz,2,2602257,1
SP6KLM Krzysztof,2,2602258,1
SP9EPW Krystian,2,2602259,1
SP8OOF Bogdan,2,2602260,1
SP1PKZ Przemysla,2,2602261,1
SP4WZ Dominik,2,2602262,1
SP9SDX Andrzej,2,2602263,1
SP3PAT Tomasz,2,2602264,1
SP8PB Pawel,2,2602265,1
SQ7ML Michal,2,2602266,1
SP5WOZ Krzysztof,2,2602267,1
SP1EE Jacek,2,2602268,1
SQ4AFP Norbert,2,2602269,1
SP3KKN Boguslaw,2,2602270,1
SP8X Piotr,2,2602271,1
SQ7JHS Marcin,2,2602272,1
SP3RO Rolf,2,2602273,1
SP9COM Robert,2,2602274,1
SQ3ZRM Jacek,2,2602275,1
SQ5TKR Tomasz,2,2602276,1
SQ7UTP Marcin,2,2602277,1
SQ5RC Rafal,2,2602278,1
